Date,Close,Lag1,Lag2,Lag3,Lag4,Lag5,Lag6,Lag7,Target
2024-10-16,67612.71875,67041.109375,66046.125,62851.375,63193.0234375,62445.08984375,60274.5,60582.1015625,67612.71875
2024-10-17,67399.8359375,67612.71875,67041.109375,66046.125,62851.375,63193.0234375,62445.08984375,60274.5,67399.8359375
2024-10-18,68418.7890625,67399.8359375,67612.71875,67041.109375,66046.125,62851.375,63193.0234375,62445.08984375,68418.7890625
2024-10-19,68362.734375,68418.7890625,67399.8359375,67612.71875,67041.109375,66046.125,62851.375,63193.0234375,68362.734375
2024-10-20,69001.703125,68362.734375,68418.7890625,67399.8359375,67612.71875,67041.109375,66046.125,62851.375,69001.703125
2024-10-21,67367.8515625,69001.703125,68362.734375,68418.7890625,67399.8359375,67612.71875,67041.109375,66046.125,67367.8515625
2024-10-22,67361.40625,67367.8515625,69001.703125,68362.734375,68418.7890625,67399.8359375,67612.71875,67041.109375,67361.40625
2024-10-23,66432.1953125,67361.40625,67367.8515625,69001.703125,68362.734375,68418.7890625,67399.8359375,67612.71875,66432.1953125
2024-10-24,68161.0546875,66432.1953125,67361.40625,67367.8515625,69001.703125,68362.734375,68418.7890625,67399.8359375,68161.0546875
2024-10-25,66642.4140625,68161.0546875,66432.1953125,67361.40625,67367.8515625,69001.703125,68362.734375,68418.7890625,66642.4140625
2024-10-26,67014.6953125,66642.4140625,68161.0546875,66432.1953125,67361.40625,67367.8515625,69001.703125,68362.734375,67014.6953125
2024-10-27,67929.296875,67014.6953125,66642.4140625,68161.0546875,66432.1953125,67361.40625,67367.8515625,69001.703125,67929.296875
2024-10-28,69907.7578125,67929.296875,67014.6953125,66642.4140625,68161.0546875,66432.1953125,67361.40625,67367.8515625,69907.7578125
2024-10-29,72720.4921875,69907.7578125,67929.296875,67014.6953125,66642.4140625,68161.0546875,66432.1953125,67361.40625,72720.4921875
2024-10-30,72339.5390625,72720.4921875,69907.7578125,67929.296875,67014.6953125,66642.4140625,68161.0546875,66432.1953125,72339.5390625
2024-10-31,70215.1875,72339.5390625,72720.4921875,69907.7578125,67929.296875,67014.6953125,66642.4140625,68161.0546875,70215.1875
2024-11-01,69482.46875,70215.1875,72339.5390625,72720.4921875,69907.7578125,67929.296875,67014.6953125,66642.4140625,69482.46875
2024-11-02,69289.2734375,69482.46875,70215.1875,72339.5390625,72720.4921875,69907.7578125,67929.296875,67014.6953125,69289.2734375
2024-11-03,68741.1171875,69289.2734375,69482.46875,70215.1875,72339.5390625,72720.4921875,69907.7578125,67929.296875,68741.1171875
2024-11-04,67811.5078125,68741.1171875,69289.2734375,69482.46875,70215.1875,72339.5390625,72720.4921875,69907.7578125,67811.5078125
2024-11-05,69359.5625,67811.5078125,68741.1171875,69289.2734375,69482.46875,70215.1875,72339.5390625,72720.4921875,69359.5625
2024-11-06,75639.078125,69359.5625,67811.5078125,68741.1171875,69289.2734375,69482.46875,70215.1875,72339.5390625,75639.078125
2024-11-07,75904.859375,75639.078125,69359.5625,67811.5078125,68741.1171875,69289.2734375,69482.46875,70215.1875,75904.859375
2024-11-08,76545.4765625,75904.859375,75639.078125,69359.5625,67811.5078125,68741.1171875,69289.2734375,69482.46875,76545.4765625
2024-11-09,76778.8671875,76545.4765625,75904.859375,75639.078125,69359.5625,67811.5078125,68741.1171875,69289.2734375,76778.8671875
2024-11-10,80474.1875,76778.8671875,76545.4765625,75904.859375,75639.078125,69359.5625,67811.5078125,68741.1171875,80474.1875
2024-11-11,88701.484375,80474.1875,76778.8671875,76545.4765625,75904.859375,75639.078125,69359.5625,67811.5078125,88701.484375
2024-11-12,87955.8125,88701.484375,80474.1875,76778.8671875,76545.4765625,75904.859375,75639.078125,69359.5625,87955.8125
2024-11-13,90584.1640625,87955.8125,88701.484375,80474.1875,76778.8671875,76545.4765625,75904.859375,75639.078125,90584.1640625
2024-11-14,87250.4296875,90584.1640625,87955.8125,88701.484375,80474.1875,76778.8671875,76545.4765625,75904.859375,87250.4296875
2024-11-15,91066.0078125,87250.4296875,90584.1640625,87955.8125,88701.484375,80474.1875,76778.8671875,76545.4765625,91066.0078125
2024-11-16,90558.4765625,91066.0078125,87250.4296875,90584.1640625,87955.8125,88701.484375,80474.1875,76778.8671875,90558.4765625
2024-11-17,89845.8515625,90558.4765625,91066.0078125,87250.4296875,90584.1640625,87955.8125,88701.484375,80474.1875,89845.8515625
2024-11-18,90542.640625,89845.8515625,90558.4765625,91066.0078125,87250.4296875,90584.1640625,87955.8125,88701.484375,90542.640625
2024-11-19,92343.7890625,90542.640625,89845.8515625,90558.4765625,91066.0078125,87250.4296875,90584.1640625,87955.8125,92343.7890625
2024-11-20,94339.4921875,92343.7890625,90542.640625,89845.8515625,90558.4765625,91066.0078125,87250.4296875,90584.1640625,94339.4921875
2024-11-21,98504.7265625,94339.4921875,92343.7890625,90542.640625,89845.8515625,90558.4765625,91066.0078125,87250.4296875,98504.7265625
2024-11-22,98997.6640625,98504.7265625,94339.4921875,92343.7890625,90542.640625,89845.8515625,90558.4765625,91066.0078125,98997.6640625
2024-11-23,97777.28125,98997.6640625,98504.7265625,94339.4921875,92343.7890625,90542.640625,89845.8515625,90558.4765625,97777.28125
2024-11-24,98013.8203125,97777.28125,98997.6640625,98504.7265625,94339.4921875,92343.7890625,90542.640625,89845.8515625,98013.8203125
2024-11-25,93102.296875,98013.8203125,97777.28125,98997.6640625,98504.7265625,94339.4921875,92343.7890625,90542.640625,93102.296875
2024-11-26,91985.3203125,93102.296875,98013.8203125,97777.28125,98997.6640625,98504.7265625,94339.4921875,92343.7890625,91985.3203125
2024-11-27,95962.53125,91985.3203125,93102.296875,98013.8203125,97777.28125,98997.6640625,98504.7265625,94339.4921875,95962.53125
2024-11-28,95652.46875,95962.53125,91985.3203125,93102.296875,98013.8203125,97777.28125,98997.6640625,98504.7265625,95652.46875
2024-11-29,97461.5234375,95652.46875,95962.53125,91985.3203125,93102.296875,98013.8203125,97777.28125,98997.6640625,97461.5234375
2024-11-30,96449.0546875,97461.5234375,95652.46875,95962.53125,91985.3203125,93102.296875,98013.8203125,97777.28125,96449.0546875
2024-12-01,97279.7890625,96449.0546875,97461.5234375,95652.46875,95962.53125,91985.3203125,93102.296875,98013.8203125,97279.7890625
2024-12-02,95865.3046875,97279.7890625,96449.0546875,97461.5234375,95652.46875,95962.53125,91985.3203125,93102.296875,95865.3046875
2024-12-03,96002.1640625,95865.3046875,97279.7890625,96449.0546875,97461.5234375,95652.46875,95962.53125,91985.3203125,96002.1640625
2024-12-04,98768.53125,96002.1640625,95865.3046875,97279.7890625,96449.0546875,97461.5234375,95652.46875,95962.53125,98768.53125
2024-12-05,96593.5703125,98768.53125,96002.1640625,95865.3046875,97279.7890625,96449.0546875,97461.5234375,95652.46875,96593.5703125
2024-12-06,99920.7109375,96593.5703125,98768.53125,96002.1640625,95865.3046875,97279.7890625,96449.0546875,97461.5234375,99920.7109375
2024-12-07,99923.3359375,99920.7109375,96593.5703125,98768.53125,96002.1640625,95865.3046875,97279.7890625,96449.0546875,99923.3359375
2024-12-08,101236.015625,99923.3359375,99920.7109375,96593.5703125,98768.53125,96002.1640625,95865.3046875,97279.7890625,101236.015625
2024-12-09,97432.71875,101236.015625,99923.3359375,99920.7109375,96593.5703125,98768.53125,96002.1640625,95865.3046875,97432.71875
2024-12-10,96675.4296875,97432.71875,101236.015625,99923.3359375,99920.7109375,96593.5703125,98768.53125,96002.1640625,96675.4296875
2024-12-11,101173.03125,96675.4296875,97432.71875,101236.015625,99923.3359375,99920.7109375,96593.5703125,98768.53125,101173.03125
2024-12-12,100043.0,101173.03125,96675.4296875,97432.71875,101236.015625,99923.3359375,99920.7109375,96593.5703125,100043.0
2024-12-13,101459.2578125,100043.0,101173.03125,96675.4296875,97432.71875,101236.015625,99923.3359375,99920.7109375,101459.2578125
2024-12-14,101372.96875,101459.2578125,100043.0,101173.03125,96675.4296875,97432.71875,101236.015625,99923.3359375,101372.96875
2024-12-15,104298.6953125,101372.96875,101459.2578125,100043.0,101173.03125,96675.4296875,97432.71875,101236.015625,104298.6953125
2024-12-16,106029.71875,104298.6953125,101372.96875,101459.2578125,100043.0,101173.03125,96675.4296875,97432.71875,106029.71875
2024-12-17,106140.6015625,106029.71875,104298.6953125,101372.96875,101459.2578125,100043.0,101173.03125,96675.4296875,106140.6015625
2024-12-18,100041.5390625,106140.6015625,106029.71875,104298.6953125,101372.96875,101459.2578125,100043.0,101173.03125,100041.5390625
2024-12-19,97490.953125,100041.5390625,106140.6015625,106029.71875,104298.6953125,101372.96875,101459.2578125,100043.0,97490.953125
2024-12-20,97755.9296875,97490.953125,100041.5390625,106140.6015625,106029.71875,104298.6953125,101372.96875,101459.2578125,97755.9296875
2024-12-21,97224.7265625,97755.9296875,97490.953125,100041.5390625,106140.6015625,106029.71875,104298.6953125,101372.96875,97224.7265625
2024-12-22,95104.9375,97224.7265625,97755.9296875,97490.953125,100041.5390625,106140.6015625,106029.71875,104298.6953125,95104.9375
2024-12-23,94686.2421875,95104.9375,97224.7265625,97755.9296875,97490.953125,100041.5390625,106140.6015625,106029.71875,94686.2421875
2024-12-24,98676.09375,94686.2421875,95104.9375,97224.7265625,97755.9296875,97490.953125,100041.5390625,106140.6015625,98676.09375
2024-12-25,99299.1953125,98676.09375,94686.2421875,95104.9375,97224.7265625,97755.9296875,97490.953125,100041.5390625,99299.1953125
2024-12-26,95795.515625,99299.1953125,98676.09375,94686.2421875,95104.9375,97224.7265625,97755.9296875,97490.953125,95795.515625
2024-12-27,94164.859375,95795.515625,99299.1953125,98676.09375,94686.2421875,95104.9375,97224.7265625,97755.9296875,94164.859375
2024-12-28,95163.9296875,94164.859375,95795.515625,99299.1953125,98676.09375,94686.2421875,95104.9375,97224.7265625,95163.9296875
2024-12-29,93530.2265625,95163.9296875,94164.859375,95795.515625,99299.1953125,98676.09375,94686.2421875,95104.9375,93530.2265625
2024-12-30,92643.2109375,93530.2265625,95163.9296875,94164.859375,95795.515625,99299.1953125,98676.09375,94686.2421875,92643.2109375
2024-12-31,93429.203125,92643.2109375,93530.2265625,95163.9296875,94164.859375,95795.515625,99299.1953125,98676.09375,93429.203125
2025-01-01,94419.7578125,93429.203125,92643.2109375,93530.2265625,95163.9296875,94164.859375,95795.515625,99299.1953125,94419.7578125
2025-01-02,96886.875,94419.7578125,93429.203125,92643.2109375,93530.2265625,95163.9296875,94164.859375,95795.515625,96886.875
2025-01-03,98107.4296875,96886.875,94419.7578125,93429.203125,92643.2109375,93530.2265625,95163.9296875,94164.859375,98107.4296875
2025-01-04,98236.2265625,98107.4296875,96886.875,94419.7578125,93429.203125,92643.2109375,93530.2265625,95163.9296875,98236.2265625
2025-01-05,98314.9609375,98236.2265625,98107.4296875,96886.875,94419.7578125,93429.203125,92643.2109375,93530.2265625,98314.9609375
2025-01-06,102078.0859375,98314.9609375,98236.2265625,98107.4296875,96886.875,94419.7578125,93429.203125,92643.2109375,102078.0859375
2025-01-07,96922.703125,102078.0859375,98314.9609375,98236.2265625,98107.4296875,96886.875,94419.7578125,93429.203125,96922.703125
2025-01-08,95043.5234375,96922.703125,102078.0859375,98314.9609375,98236.2265625,98107.4296875,96886.875,94419.7578125,95043.5234375
2025-01-09,92484.0390625,95043.5234375,96922.703125,102078.0859375,98314.9609375,98236.2265625,98107.4296875,96886.875,92484.0390625
2025-01-10,94701.453125,92484.0390625,95043.5234375,96922.703125,102078.0859375,98314.9609375,98236.2265625,98107.4296875,94701.453125
2025-01-11,94566.59375,94701.453125,92484.0390625,95043.5234375,96922.703125,102078.0859375,98314.9609375,98236.2265625,94566.59375
2025-01-12,94488.4375,94566.59375,94701.453125,92484.0390625,95043.5234375,96922.703125,102078.0859375,98314.9609375,94488.4375
2025-01-13,94516.5234375,94488.4375,94566.59375,94701.453125,92484.0390625,95043.5234375,96922.703125,102078.0859375,94516.5234375
2025-01-14,96534.046875,94516.5234375,94488.4375,94566.59375,94701.453125,92484.0390625,95043.5234375,96922.703125,96534.046875
2025-01-15,100504.4921875,96534.046875,94516.5234375,94488.4375,94566.59375,94701.453125,92484.0390625,95043.5234375,100504.4921875
2025-01-16,99756.90625,100504.4921875,96534.046875,94516.5234375,94488.4375,94566.59375,94701.453125,92484.0390625,99756.90625
2025-01-17,104462.0390625,99756.90625,100504.4921875,96534.046875,94516.5234375,94488.4375,94566.59375,94701.453125,104462.0390625
2025-01-18,104408.0703125,104462.0390625,99756.90625,100504.4921875,96534.046875,94516.5234375,94488.4375,94566.59375,104408.0703125
2025-01-19,101089.609375,104408.0703125,104462.0390625,99756.90625,100504.4921875,96534.046875,94516.5234375,94488.4375,101089.609375
2025-01-20,102016.6640625,101089.609375,104408.0703125,104462.0390625,99756.90625,100504.4921875,96534.046875,94516.5234375,102016.6640625
2025-01-21,106146.265625,102016.6640625,101089.609375,104408.0703125,104462.0390625,99756.90625,100504.4921875,96534.046875,106146.265625
2025-01-22,103653.0703125,106146.265625,102016.6640625,101089.609375,104408.0703125,104462.0390625,99756.90625,100504.4921875,103653.0703125
2025-01-23,103960.171875,103653.0703125,106146.265625,102016.6640625,101089.609375,104408.0703125,104462.0390625,99756.90625,103960.171875
2025-01-24,104819.484375,103960.171875,103653.0703125,106146.265625,102016.6640625,101089.609375,104408.0703125,104462.0390625,104819.484375
2025-01-25,104714.6484375,104819.484375,103960.171875,103653.0703125,106146.265625,102016.6640625,101089.609375,104408.0703125,104714.6484375
2025-01-26,102682.5,104714.6484375,104819.484375,103960.171875,103653.0703125,106146.265625,102016.6640625,101089.609375,102682.5
2025-01-27,102087.6875,102682.5,104714.6484375,104819.484375,103960.171875,103653.0703125,106146.265625,102016.6640625,102087.6875
2025-01-28,101332.4765625,102087.6875,102682.5,104714.6484375,104819.484375,103960.171875,103653.0703125,106146.265625,101332.4765625
2025-01-29,103703.2109375,101332.4765625,102087.6875,102682.5,104714.6484375,104819.484375,103960.171875,103653.0703125,103703.2109375
2025-01-30,104735.3046875,103703.2109375,101332.4765625,102087.6875,102682.5,104714.6484375,104819.484375,103960.171875,104735.3046875
2025-01-31,102405.0234375,104735.3046875,103703.2109375,101332.4765625,102087.6875,102682.5,104714.6484375,104819.484375,102405.0234375
2025-02-01,100655.90625,102405.0234375,104735.3046875,103703.2109375,101332.4765625,102087.6875,102682.5,104714.6484375,100655.90625
2025-02-02,97688.9765625,100655.90625,102405.0234375,104735.3046875,103703.2109375,101332.4765625,102087.6875,102682.5,97688.9765625
2025-02-03,101405.421875,97688.9765625,100655.90625,102405.0234375,104735.3046875,103703.2109375,101332.4765625,102087.6875,101405.421875
2025-02-04,97871.8203125,101405.421875,97688.9765625,100655.90625,102405.0234375,104735.3046875,103703.2109375,101332.4765625,97871.8203125
2025-02-05,96615.4453125,97871.8203125,101405.421875,97688.9765625,100655.90625,102405.0234375,104735.3046875,103703.2109375,96615.4453125
2025-02-06,96593.296875,96615.4453125,97871.8203125,101405.421875,97688.9765625,100655.90625,102405.0234375,104735.3046875,96593.296875
2025-02-07,96529.0859375,96593.296875,96615.4453125,97871.8203125,101405.421875,97688.9765625,100655.90625,102405.0234375,96529.0859375
2025-02-08,96482.453125,96529.0859375,96593.296875,96615.4453125,97871.8203125,101405.421875,97688.9765625,100655.90625,96482.453125
2025-02-09,96500.09375,96482.453125,96529.0859375,96593.296875,96615.4453125,97871.8203125,101405.421875,97688.9765625,96500.09375
2025-02-10,97437.5546875,96500.09375,96482.453125,96529.0859375,96593.296875,96615.4453125,97871.8203125,101405.421875,97437.5546875
2025-02-11,95747.4296875,97437.5546875,96500.09375,96482.453125,96529.0859375,96593.296875,96615.4453125,97871.8203125,95747.4296875
2025-02-12,97885.859375,95747.4296875,97437.5546875,96500.09375,96482.453125,96529.0859375,96593.296875,96615.4453125,97885.859375
2025-02-13,96623.8671875,97885.859375,95747.4296875,97437.5546875,96500.09375,96482.453125,96529.0859375,96593.296875,96623.8671875
2025-02-14,97508.96875,96623.8671875,97885.859375,95747.4296875,97437.5546875,96500.09375,96482.453125,96529.0859375,97508.96875
2025-02-15,97580.3515625,97508.96875,96623.8671875,97885.859375,95747.4296875,97437.5546875,96500.09375,96482.453125,97580.3515625
2025-02-16,96175.03125,97580.3515625,97508.96875,96623.8671875,97885.859375,95747.4296875,97437.5546875,96500.09375,96175.03125
2025-02-17,95773.3828125,96175.03125,97580.3515625,97508.96875,96623.8671875,97885.859375,95747.4296875,97437.5546875,95773.3828125
2025-02-18,95539.546875,95773.3828125,96175.03125,97580.3515625,97508.96875,96623.8671875,97885.859375,95747.4296875,95539.546875
2025-02-19,96635.609375,95539.546875,95773.3828125,96175.03125,97580.3515625,97508.96875,96623.8671875,97885.859375,96635.609375
2025-02-20,98333.9375,96635.609375,95539.546875,95773.3828125,96175.03125,97580.3515625,97508.96875,96623.8671875,98333.9375
2025-02-21,96125.546875,98333.9375,96635.609375,95539.546875,95773.3828125,96175.03125,97580.3515625,97508.96875,96125.546875
2025-02-22,96577.7578125,96125.546875,98333.9375,96635.609375,95539.546875,95773.3828125,96175.03125,97580.3515625,96577.7578125
2025-02-23,96273.921875,96577.7578125,96125.546875,98333.9375,96635.609375,95539.546875,95773.3828125,96175.03125,96273.921875
2025-02-24,91418.171875,96273.921875,96577.7578125,96125.546875,98333.9375,96635.609375,95539.546875,95773.3828125,91418.171875
